2019-01-18-20:43-52, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:43-56, Electron, zillow-rental-search-scrape.py — python-code, 
2019-01-18-20:40-00, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-04, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-08, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-12, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-16, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-20, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-24, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-28, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-32, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-36, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-40, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-44, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-48, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-52, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:40-56, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:41-00, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:41-04, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:41-08, Safari, python - How can I iterate over files in a given directory? - Stack Overflow, https://stackoverflow.com/questions/10377998/how-can-i-iterate-over-files-in-a-given-directory

2019-01-18-20:41-12, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:41-16, iTerm2, 4. fish  /Users/smalani/Documents/scripts-programming/python-code (fish), 

2019-01-18-20:41-20, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code (fish), 

2019-01-18-20:41-24, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code (fish), 

2019-01-18-20:41-28, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (fish), 

2019-01-18-20:41-32, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (fish), 

2019-01-18-20:41-36, Safari, Untitled, missing value

2019-01-18-20:41-40, Safari, python path module - Google Search, https://www.google.com/search?q=python%20path%20module

2019-01-18-20:41-44, Safari, pathlib — Object-oriented filesystem paths — Python 3.7.2 documentation, https://docs.python.org/3/library/pathlib.html

2019-01-18-20:41-48, Safari, pathlib — Object-oriented filesystem paths — Python 3.7.2 documentation, https://docs.python.org/3/library/pathlib.html

2019-01-18-20:41-52, Safari, pathlib — Object-oriented filesystem paths — Python 3.7.2 documentation, https://docs.python.org/3/library/pathlib.html

2019-01-18-20:41-56, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (fish), 

2019-01-18-20:42-00, iTerm2, 3. python3  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (Python), 

2019-01-18-20:42-04, iTerm2, 3. fish  /Users/smalani/Documents/scripts-programming/python-code/bs4_scripts (Python), 

2019-01-18-20:42-08, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-12, Electron, zillow-rental-search-scrape.py — python-code, 

2019-01-18-20:42-16, Electron, zillow-rental-search-scrape.py — python-code, 

